,age,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_GP,school_MS,sex_F,sex_M,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other
657,17,1,4,4,1,1,0,1,0,0,1,1,1,0,5,5,4,1,1,5,14,9,9,8,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
658,18,2,2,1,2,0,0,0,0,0,1,0,1,0,5,5,4,3,5,2,16,8,7,8,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
659,17,2,2,1,1,1,0,1,0,0,0,0,1,0,3,1,2,1,1,1,8,11,9,10,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
660,17,1,1,2,3,0,0,0,0,1,1,1,1,0,4,3,3,1,3,5,4,15,14,15,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
661,17,4,2,1,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,4,4,15,14,14,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
662,17,4,3,2,2,0,0,0,0,1,1,1,1,1,2,5,5,1,4,5,8,15,15,15,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
663,17,4,4,2,2,0,0,1,0,0,1,1,1,0,3,3,3,2,3,4,0,12,12,12,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
664,16,4,3,1,1,0,0,0,0,1,0,1,1,0,5,4,5,1,1,3,7,14,14,15,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
665,16,4,4,1,1,0,0,0,1,1,1,1,1,0,5,3,2,1,2,5,4,14,15,15,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
666,17,4,4,1,2,0,0,1,1,0,1,1,1,1,5,3,1,1,4,5,2,11,11,12,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
667,17,1,1,2,3,0,0,0,0,0,0,1,1,1,4,3,3,1,1,1,2,13,14,15,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
668,17,3,3,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,3,5,10,11,11,11,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
669,17,1,1,1,2,0,1,0,0,0,0,1,0,1,4,3,2,1,1,4,10,10,9,10,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
670,18,2,1,2,3,0,0,1,0,0,0,1,1,1,4,4,4,1,1,3,10,12,10,11,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
671,16,2,1,3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,4,7,15,16,16,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
672,17,1,1,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,5,4,11,10,11,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
673,17,2,3,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,2,9,12,13,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
674,22,3,1,1,1,3,0,0,0,0,0,0,1,1,5,4,5,5,5,1,12,7,8,5,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
675,18,3,3,1,2,0,0,1,0,0,1,1,1,1,4,3,3,1,3,5,8,10,9,10,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
676,16,0,2,1,1,0,0,0,0,0,0,1,1,0,4,3,2,2,4,5,0,11,12,11,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
677,18,3,2,2,1,0,0,0,0,0,1,0,1,0,4,4,5,2,4,5,8,7,8,7,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
678,16,3,3,3,2,1,1,1,0,0,0,1,1,0,5,3,3,1,3,2,4,9,11,10,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
679,18,2,1,1,1,2,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,7,8,6,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
680,16,2,1,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,2,14,13,12,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
681,17,2,1,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,12,12,13,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
682,17,1,1,2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,5,0,9,10,10,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
683,18,2,1,1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,3,5,2,12,12,13,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
684,17,4,2,1,4,0,0,1,0,1,1,1,1,0,4,2,3,1,1,4,2,14,15,17,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
685,19,2,2,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,10,10,11,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
686,18,2,1,3,2,1,0,0,0,1,0,0,1,0,4,4,5,4,4,5,4,11,10,11,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
687,17,4,2,1,3,0,0,1,0,1,1,1,1,0,4,3,4,1,3,5,2,11,12,14,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
688,18,1,1,1,3,0,0,1,0,0,0,1,0,0,4,4,3,2,3,3,4,11,12,14,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
689,18,2,2,1,2,0,1,0,0,0,1,1,0,0,3,2,3,1,1,5,4,11,11,13,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
690,19,4,3,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,4,11,13,14,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
691,18,2,1,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,2,16,16,16,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
692,17,2,2,2,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9,10,10,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
693,17,2,2,1,4,0,0,0,0,1,1,1,1,1,3,4,1,1,1,2,2,10,11,12,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
694,20,2,1,2,2,0,0,1,1,1,1,0,1,1,1,2,3,1,2,2,8,10,12,12,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
695,18,4,3,1,2,0,0,1,0,0,1,1,1,1,3,1,2,1,3,2,2,15,15,15,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
696,18,4,3,1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,3,2,10,10,11,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
697,18,3,2,1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,3,2,10,11,12,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
698,17,3,3,1,3,0,0,0,0,1,0,1,0,0,3,2,3,1,1,4,2,15,12,13,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
699,18,2,2,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,3,0,11,12,13,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
700,17,2,2,2,1,0,0,0,0,0,1,0,1,0,4,4,4,2,3,4,8,8,8,9,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
701,18,3,4,2,2,0,0,1,0,1,1,1,1,0,4,2,5,3,4,1,6,15,16,16,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
702,17,3,1,1,2,0,0,0,0,1,1,1,1,1,5,4,4,3,4,5,0,11,11,14,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
703,18,4,4,2,2,0,0,0,0,1,1,1,1,0,4,3,4,2,2,4,8,10,11,12,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
704,18,4,2,1,2,0,0,1,0,1,1,1,1,1,5,4,5,1,3,5,4,10,12,14,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
705,18,2,1,2,2,0,0,1,0,0,1,0,1,1,4,3,5,1,2,3,12,8,9,10,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
706,19,3,3,1,2,0,0,1,0,1,1,1,1,0,4,3,5,3,3,5,16,11,12,12,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
707,18,2,3,1,4,0,0,1,0,1,1,1,1,1,4,5,5,1,3,2,10,16,16,16,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
708,18,1,1,2,2,0,0,1,0,0,0,1,0,0,4,4,3,1,1,3,2,13,13,13,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
709,17,1,2,1,2,0,0,1,0,1,0,1,0,1,3,5,2,2,2,1,2,16,17,18,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
710,18,2,1,1,2,0,0,1,0,0,1,1,1,1,4,2,5,1,2,1,8,14,14,15,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
711,17,2,4,2,2,0,0,1,0,0,1,1,1,1,4,3,3,1,1,1,6,15,16,16,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
712,17,2,2,2,2,0,1,1,0,0,1,1,1,1,4,4,4,2,3,5,6,12,12,12,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
713,18,3,2,2,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,5,15,12,9,10,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
714,18,4,4,2,1,0,0,0,0,1,1,1,1,0,3,2,4,1,4,3,6,11,12,12,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
715,18,4,4,1,2,1,1,1,0,1,1,1,1,1,2,4,4,1,1,4,2,14,12,13,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
716,17,2,2,3,3,0,0,1,0,0,1,1,1,1,4,2,3,1,1,1,8,13,15,15,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
717,19,3,2,1,2,1,1,1,0,0,1,0,1,0,3,3,3,4,3,3,0,9,8,10,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
718,18,4,3,2,1,0,0,0,0,1,1,1,1,0,4,2,3,1,2,1,0,10,10,10,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
719,18,1,2,2,1,0,0,0,0,0,0,0,1,0,3,4,4,2,4,4,10,10,10,11,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
720,17,4,1,2,1,0,0,0,0,1,1,1,1,1,4,5,4,2,4,5,22,11,11,10,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
721,17,3,2,1,1,0,0,0,0,0,1,1,1,0,4,4,4,3,4,3,18,13,13,13,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
722,18,1,1,2,4,0,0,1,0,1,1,1,0,0,5,2,2,1,1,3,2,17,17,18,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
723,18,1,1,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,0,12,13,13,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
724,17,2,2,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,12,12,12,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
725,18,2,1,2,2,0,0,0,0,1,1,1,1,1,4,3,1,1,1,5,10,12,13,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
726,17,1,1,1,2,0,0,0,0,0,0,1,1,0,4,3,3,1,2,4,0,12,12,12,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
727,18,2,2,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,2,0,18,18,18,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
728,17,1,1,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,13,13,14,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
729,18,2,1,1,3,0,0,0,0,1,1,1,1,0,4,2,4,1,3,2,0,14,15,15,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
730,18,4,4,1,2,0,0,1,0,1,1,1,1,0,5,4,3,1,1,2,0,17,17,17,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
731,18,4,2,1,2,0,0,1,0,1,1,1,1,1,4,3,2,1,4,5,2,15,16,16,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
732,17,4,3,1,3,0,0,1,0,0,1,1,1,0,4,2,2,1,2,3,0,17,18,18,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
733,17,3,1,2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,3,0,18,19,19,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
734,18,3,2,2,3,0,0,1,0,1,1,1,1,0,5,4,2,1,1,4,0,14,15,15,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
735,17,3,3,1,1,0,0,1,0,0,1,1,1,0,4,4,3,1,3,5,0,14,15,15,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
736,19,4,4,2,2,0,0,1,0,1,1,1,1,0,2,3,4,2,3,2,2,14,13,13,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
737,18,4,3,2,2,0,0,1,0,0,1,1,1,1,4,4,5,1,2,2,0,13,14,14,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
738,18,4,3,1,4,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,17,17,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
739,18,4,4,1,1,0,0,1,0,0,1,1,1,1,1,4,2,2,2,1,0,18,18,17,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
740,18,4,4,1,2,0,0,1,1,0,1,1,1,1,4,2,4,1,1,4,0,14,15,15,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
741,17,4,4,2,1,0,0,0,0,0,1,1,1,0,4,1,1,2,2,5,0,12,13,13,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
742,17,4,4,2,3,0,0,1,0,1,1,1,1,0,5,3,4,1,1,5,0,7,7,8,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
743,17,4,2,2,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,16,16,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
744,17,3,2,1,4,0,0,1,0,1,0,1,1,0,5,2,2,1,2,5,0,18,18,18,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
745,19,2,1,2,3,1,0,0,0,1,1,1,1,1,4,3,1,1,1,5,0,9,10,11,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
746,20,3,2,1,1,2,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,14,15,15,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
747,19,3,3,1,2,0,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,10,10,11,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
748,18,1,4,1,2,0,1,1,0,0,0,1,0,1,3,4,4,1,2,5,2,10,10,11,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
749,18,2,1,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,2,1,2,12,12,15,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
750,17,2,3,2,2,0,0,0,0,1,1,1,1,1,4,2,1,1,1,3,2,11,12,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
751,17,4,4,1,1,0,0,0,0,1,1,1,1,0,4,4,4,1,1,5,2,15,16,17,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
752,18,4,3,1,3,0,0,1,0,1,1,1,1,1,4,3,4,1,1,5,2,14,15,17,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
753,18,4,3,2,1,0,0,1,0,0,1,1,1,0,3,2,4,1,4,1,8,12,12,15,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
754,17,3,4,1,3,0,0,1,0,1,0,1,1,0,4,3,4,2,5,5,2,15,15,17,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
755,18,3,3,1,2,0,0,1,0,0,1,1,1,0,4,1,4,1,1,3,8,11,12,14,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
756,19,4,2,2,2,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,9,11,10,10,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
757,18,4,4,1,2,0,0,1,0,0,1,1,1,0,4,4,4,3,3,5,0,12,11,13,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
758,18,3,4,1,1,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,4,11,12,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
759,17,4,4,1,1,0,0,0,0,1,1,1,1,0,5,3,4,1,2,5,2,14,15,17,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
760,17,4,3,1,2,0,0,1,0,0,1,1,1,1,5,2,2,1,2,5,14,15,14,17,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
761,17,3,3,1,2,0,1,1,0,0,1,1,1,0,5,3,3,1,1,5,0,12,12,13,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
762,17,2,1,1,2,0,0,0,0,1,1,1,1,0,4,2,3,2,2,2,2,11,12,14,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
763,18,4,4,1,1,0,0,1,0,0,1,1,1,0,4,2,5,3,4,5,2,8,9,11,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
764,19,1,1,3,3,0,0,0,0,1,1,0,0,1,1,5,5,4,3,5,12,10,10,11,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
765,19,1,1,3,2,2,0,1,0,0,0,1,1,1,5,3,4,1,1,4,2,8,8,9,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
766,18,2,2,1,1,0,0,1,0,1,1,1,1,1,4,3,5,2,4,5,2,10,10,10,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
767,17,2,2,1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,3,4,14,13,13,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
768,17,2,2,1,3,0,0,1,0,1,1,1,1,0,3,3,2,2,2,3,0,11,11,10,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
769,17,3,1,1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,5,0,17,18,17,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
770,17,0,2,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,14,14,15,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
771,18,1,1,2,3,0,0,0,0,1,1,1,1,0,4,5,5,1,2,2,0,14,14,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
772,18,4,4,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,0,13,14,13,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
773,17,3,3,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,0,17,18,17,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
774,17,2,2,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,2,11,10,10,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
775,17,4,4,1,3,0,0,1,0,1,1,1,1,0,5,4,4,1,3,4,0,13,12,13,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
776,17,4,4,2,3,0,0,1,0,0,0,1,1,1,4,3,3,1,2,4,4,15,14,15,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
777,17,3,3,1,1,0,0,1,1,1,1,1,1,0,4,2,5,2,5,5,2,11,12,11,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
778,18,2,2,1,4,0,0,1,1,1,1,1,1,0,4,5,5,2,4,5,0,11,11,12,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
779,19,3,2,1,1,0,0,1,0,0,0,1,0,1,5,3,4,2,2,5,0,11,10,10,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
780,18,2,2,4,2,0,0,0,0,1,1,1,0,1,4,2,5,1,1,2,2,10,9,10,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
781,17,2,4,1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,5,0,15,15,15,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
782,18,2,2,1,1,0,0,0,0,0,0,1,1,0,5,4,2,1,2,5,6,15,14,15,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
783,18,3,3,1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,4,8,10,11,12,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
784,18,2,2,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,10,9,12,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
785,18,2,2,2,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,6,14,13,14,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
786,17,3,4,1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,5,8,11,13,14,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
787,17,3,2,1,2,0,0,1,0,0,1,1,1,1,4,3,2,2,3,2,0,12,13,15,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
788,18,3,3,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,4,14,14,15,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
